Index,Season,Round,RaceName,Circuit,Track_Type,Weather,Driver,Team,Grid_Position,Finishing_Position
1023,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,PIA,McLaren,4,5
1024,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,ALO,Aston Martin,6,6
1025,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,STR,Aston Martin,9,7
1026,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,RIC,RB,5,8
1027,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,GAS,Alpine,15,9
1028,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,OCO,Alpine,18,10
1029,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,HUL,Haas F1 Team,17,11
1030,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,MAG,Haas F1 Team,14,12
1031,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,BOT,Kick Sauber,0,13
1032,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,TSU,RB,8,14
1033,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,ZHO,Kick Sauber,0,15
1034,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,SAI,Ferrari,12,16
1035,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,ALB,Williams,10,17
1036,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,PER,Red Bull Racing,16,18
1037,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,LEC,Ferrari,11,19
1038,2024,9,Canadian Grand Prix,Montreal,High-Street,17.797345132743363,SAR,Williams,13,20
1039,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,VER,Red Bull Racing,2,1
1040,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,NOR,McLaren,1,2
1041,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,HAM,Mercedes,3,3
1042,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,RUS,Mercedes,4,4
1043,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,LEC,Ferrari,5,5
1044,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,SAI,Ferrari,6,6
1045,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,PIA,McLaren,9,7
1046,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,PER,Red Bull Racing,11,8
1047,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,GAS,Alpine,7,9
1048,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,OCO,Alpine,8,10
1049,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,HUL,Haas F1 Team,13,11
1050,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,ALO,Aston Martin,10,12
1051,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,ZHO,Kick Sauber,15,13
1052,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,STR,Aston Martin,14,14
1053,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,RIC,RB,18,15
1054,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,BOT,Kick Sauber,12,16
1055,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,MAG,Haas F1 Team,16,17
1056,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,ALB,Williams,0,18
1057,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,TSU,RB,17,19
1058,2024,10,Spanish Grand Prix,Barcelona,Mid-Circuit,24.132467532467533,SAR,Williams,19,20
1059,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,RUS,Mercedes,3,1
1060,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,PIA,McLaren,7,2
1061,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,SAI,Ferrari,4,3
1062,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,HAM,Mercedes,5,4
1063,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,VER,Red Bull Racing,1,5
1064,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,HUL,Haas F1 Team,9,6
1065,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,PER,Red Bull Racing,8,7
1066,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,MAG,Haas F1 Team,12,8
1067,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,RIC,RB,11,9
1068,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,GAS,Alpine,13,10
1069,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,LEC,Ferrari,6,11
1070,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,OCO,Alpine,10,12
1071,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,STR,Aston Martin,17,13
1072,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,TSU,RB,14,14
1073,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,ALB,Williams,16,15
1074,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,BOT,Kick Sauber,18,16
1075,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,ZHO,Kick Sauber,20,17
1076,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,ALO,Aston Martin,15,18
1077,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,SAR,Williams,19,19
1078,2024,11,Austrian Grand Prix,Spielberg,High-Circuit,29.42587412587413,NOR,McLaren,2,20
1079,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,HAM,Mercedes,2,1
1080,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,VER,Red Bull Racing,4,2
1081,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,NOR,McLaren,3,3
1082,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,PIA,McLaren,5,4
1083,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,SAI,Ferrari,7,5
1084,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,HUL,Haas F1 Team,6,6
1085,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,STR,Aston Martin,8,7
1086,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,ALO,Aston Martin,10,8
1087,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,ALB,Williams,9,9
1088,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,TSU,RB,13,10
1089,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,SAR,Williams,12,11
1090,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,MAG,Haas F1 Team,17,12
1091,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,RIC,RB,15,13
1092,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,LEC,Ferrari,11,14
1093,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,BOT,Kick Sauber,16,15
1094,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,OCO,Alpine,18,16
1095,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,PER,Red Bull Racing,0,17
1096,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,ZHO,Kick Sauber,14,18
1097,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,RUS,Mercedes,1,19
1098,2024,12,British Grand Prix,Silverstone,Mid-Circuit,15.77074829931973,GAS,Alpine,19,20
1099,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,PIA,McLaren,2,1
1100,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,NOR,McLaren,1,2
1101,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,HAM,Mercedes,5,3
1102,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,LEC,Ferrari,6,4
1103,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,VER,Red Bull Racing,3,5
1104,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,SAI,Ferrari,4,6
1105,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,PER,Red Bull Racing,16,7
1106,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,RUS,Mercedes,17,8
1107,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,TSU,RB,10,9
1108,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,STR,Aston Martin,8,10
1109,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,ALO,Aston Martin,7,11
1110,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,RIC,RB,9,12
1111,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,HUL,Haas F1 Team,11,13
1112,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,ALB,Williams,13,14
1113,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,MAG,Haas F1 Team,15,15
1114,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,BOT,Kick Sauber,12,16
1115,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,SAR,Williams,14,17
1116,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,OCO,Alpine,19,18
1117,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,ZHO,Kick Sauber,18,19
1118,2024,13,Hungarian Grand Prix,Budapest,Low-Circuit,28.82387096774194,GAS,Alpine,0,20
1119,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,HAM,Mercedes,3,1
1120,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,PIA,McLaren,5,2
1121,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,LEC,Ferrari,1,3
1122,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,VER,Red Bull Racing,11,4
1123,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,NOR,McLaren,4,5
1124,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,SAI,Ferrari,7,6
1125,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,PER,Red Bull Racing,2,7
1126,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,ALO,Aston Martin,8,8
1127,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,OCO,Alpine,9,9
1128,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,RIC,RB,13,10
1129,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,STR,Aston Martin,15,11
1130,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,ALB,Williams,10,12
1131,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,GAS,Alpine,12,13
1132,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,MAG,Haas F1 Team,17,14
1133,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,BOT,Kick Sauber,14,15
1134,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,TSU,RB,20,16
1135,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,SAR,Williams,18,17
1136,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,HUL,Haas F1 Team,16,18
1137,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,ZHO,Kick Sauber,19,19
1138,2024,14,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,21.32846715328467,RUS,Mercedes,6,20
1139,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,NOR,McLaren,1,1
1140,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,VER,Red Bull Racing,2,2
1141,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,LEC,Ferrari,6,3
1142,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,PIA,McLaren,3,4
1143,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,SAI,Ferrari,10,5
1144,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,PER,Red Bull Racing,5,6
1145,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,RUS,Mercedes,4,7
1146,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,HAM,Mercedes,14,8
1147,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,GAS,Alpine,9,9
1148,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,ALO,Aston Martin,7,10
1149,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,HUL,Haas F1 Team,12,11
1150,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,RIC,RB,13,12
1151,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,STR,Aston Martin,8,13
1152,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,ALB,Williams,19,14
1153,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,OCO,Alpine,15,15
1154,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,SAR,Williams,18,16
1155,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,TSU,RB,11,17
1156,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,MAG,Haas F1 Team,0,18
1157,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,BOT,Kick Sauber,16,19
1158,2024,15,Dutch Grand Prix,Zandvoort,Mid-Circuit,19.00588235294118,ZHO,Kick Sauber,17,20
1159,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,LEC,Ferrari,4,1
1160,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,PIA,McLaren,2,2
1161,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,NOR,McLaren,1,3
1162,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,SAI,Ferrari,5,4
1163,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,HAM,Mercedes,6,5
1164,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,VER,Red Bull Racing,7,6
1165,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,RUS,Mercedes,3,7
1166,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,PER,Red Bull Racing,8,8
1167,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,ALB,Williams,9,9
1168,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,MAG,Haas F1 Team,13,10
1169,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,ALO,Aston Martin,11,11
1170,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,COL,Williams,18,12
1171,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,RIC,RB,12,13
1172,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,OCO,Alpine,15,14
1173,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,GAS,Alpine,14,15
1174,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,BOT,Kick Sauber,19,16
1175,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,HUL,Haas F1 Team,10,17
1176,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,ZHO,Kick Sauber,20,18
1177,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,STR,Aston Martin,17,19
1178,2024,16,Italian Grand Prix,Monza,High-Circuit,33.10150376,TSU,RB,16,20
1179,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,PIA,McLaren,2,1
1180,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,LEC,Ferrari,1,2
1181,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,RUS,Mercedes,5,3
1182,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,NOR,McLaren,15,4
1183,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,VER,Red Bull Racing,6,5
1184,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,ALO,Aston Martin,7,6
1185,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,ALB,Williams,9,7
1186,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,COL,Williams,8,8
1187,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,HAM,Mercedes,0,9
1188,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,BEA,Haas F1 Team,10,10
1189,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,HUL,Haas F1 Team,12,11
1190,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,GAS,Alpine,18,12
1191,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,RIC,RB,14,13
1192,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,ZHO,Kick Sauber,17,14
1193,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,OCO,Alpine,0,15
1194,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,BOT,Kick Sauber,16,16
1195,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,PER,Red Bull Racing,4,17
1196,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,SAI,Ferrari,3,18
1197,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,STR,Aston Martin,13,19
1198,2024,17,Azerbaijan Grand Prix,Baku,Low-Street,26.70592105263158,TSU,RB,11,20
1199,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,NOR,McLaren,1,1
1200,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,VER,Red Bull Racing,2,2
1201,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,PIA,McLaren,5,3
1202,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,RUS,Mercedes,4,4
1203,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,LEC,Ferrari,9,5
1204,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,HAM,Mercedes,3,6
1205,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,SAI,Ferrari,10,7
1206,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,ALO,Aston Martin,7,8
1207,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,HUL,Haas F1 Team,6,9
1208,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,PER,Red Bull Racing,13,10
1209,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,COL,Williams,12,11
1210,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,TSU,RB,8,12
1211,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,OCO,Alpine,15,13
1212,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,STR,Aston Martin,17,14
1213,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,ZHO,Kick Sauber,20,15
1214,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,BOT,Kick Sauber,19,16
1215,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,GAS,Alpine,18,17
1216,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,RIC,RB,16,18
1217,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,MAG,Haas F1 Team,14,19
1218,2024,18,Singapore Grand Prix,Marina Bay,Low-Street,30.786250000000003,ALB,Williams,11,20
1219,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,LEC,Ferrari,4,1
1220,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,SAI,Ferrari,3,2
1221,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,VER,Red Bull Racing,2,3
1222,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,NOR,McLaren,1,4
1223,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,PIA,McLaren,5,5
1224,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,RUS,Mercedes,20,6
1225,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,PER,Red Bull Racing,9,7
1226,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,HUL,Haas F1 Team,11,8
1227,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,LAW,RB,19,9
1228,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,COL,Williams,15,10
1229,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,MAG,Haas F1 Team,8,11
1230,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,GAS,Alpine,6,12
1231,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,ALO,Aston Martin,7,13
1232,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,TSU,RB,10,14
1233,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,STR,Aston Martin,13,15
1234,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,ALB,Williams,14,16
1235,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,BOT,Kick Sauber,16,17
1236,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,OCO,Alpine,12,18
1237,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,ZHO,Kick Sauber,18,19
1238,2024,19,United States Grand Prix,Austin,Mid-Circuit,28.12129032258064,HAM,Mercedes,17,20
1239,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,SAI,Ferrari,1,1
1240,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,NOR,McLaren,3,2
1241,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,LEC,Ferrari,4,3
1242,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,HAM,Mercedes,6,4
1243,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,RUS,Mercedes,5,5
1244,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,VER,Red Bull Racing,2,6
1245,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,MAG,Haas F1 Team,7,7
1246,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,PIA,McLaren,17,8
1247,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,HUL,Haas F1 Team,10,9
1248,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,GAS,Alpine,8,10
1249,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,STR,Aston Martin,14,11
1250,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,COL,Williams,16,12
1251,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,OCO,Alpine,0,13
1252,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,BOT,Kick Sauber,15,14
1253,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,ZHO,Kick Sauber,19,15
1254,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,LAW,RB,12,16
1255,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,PER,Red Bull Racing,18,17
1256,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,ALO,Aston Martin,13,18
1257,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,ALB,Williams,9,19
1258,2024,20,Mexico City Grand Prix,Mexico City,Mid-Circuit,19.88867924528302,TSU,RB,11,20
1259,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,VER,Red Bull Racing,17,1
1260,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,OCO,Alpine,4,2
1261,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,GAS,Alpine,13,3
1262,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,RUS,Mercedes,2,4
1263,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,LEC,Ferrari,6,5
1264,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,NOR,McLaren,1,6
1265,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,TSU,RB,3,7
1266,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,PIA,McLaren,8,8
1267,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,LAW,RB,5,9
1268,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,HAM,Mercedes,14,10
1269,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,PER,Red Bull Racing,12,11
1270,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,BEA,Haas F1 Team,15,12
1271,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,BOT,Kick Sauber,11,13
1272,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,ALO,Aston Martin,9,14
1273,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,ZHO,Kick Sauber,19,15
1274,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,SAI,Ferrari,0,16
1275,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,COL,Williams,16,17
1276,2024,21,Sao Paulo Grand Prix,Sao Paulo,Mid-Circuit,21.66268656716417,ALB,Williams,7,18
